BOND_CODE,BOND_NAME,FACILITY_CODE,FACILITY_NAME,IND_NAME,STATUS,BASEL_FG,RULE_1,RULE_2,RULE_3,RULE_4,RULE_5,SENIORITY_RANKING
PN110004,CIMBI 4.200% 21.04.2021 - Issue No 2,200900049,CIMBI RM2.0B T-2 JUNIOR SUKUK PROGRAMME,Islamic Bank,R,N,0,0,0,0,0,Senior
PN120076,CIMBI 4.000% 15.09.2022 - Issue No 3,200900049,CIMBI RM2.0B T-2 JUNIOR SUKUK PROGRAMME,Islamic Bank,R,N,0,0,0,0,0,Senior
UI100014,AMBANK SENIOR NOTES 1826D 25.3.2015,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UH100013,AMBANK SENIOR NOTES 1461D 25.3.2014,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UG100012,AMBANK SENIOR NOTES 1096D 25.3.2013,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UF100011,AMBANK SENIOR NOTES 729D 23.3.2012,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UE100010,AMBANK SENIOR NOTES 365D 25.3.2011,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UH100037,AMBANK SENIOR NOTES 1461D 28.4.2014,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UK100039,AMBANK SENIOR NOTES 2557D 28.4.2017,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UJ100038,AMBANK SENIOR NOTES 2192D 28.4.2016,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UG100078,AMBANK SENIOR NOTES 1096D 30.7.2013,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UE110011,AMBANK SENIOR NOTES 368D 02.4.2012,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UH140050,AMBANK SENIOR NOTES 1461D 21.5.2018,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UG150023,AMBANK SENIOR NOTES 1094D 23.3.2018,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UH150024,AMBANK SENIOR NOTES 1461D 25.3.2019,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UF180079,AMBANK SENIOR NOTES 731D 26.6.2020,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,R,N,0,0,0,0,0,Senior
UF210436,AMBANK MTN 729D 29.12.2023,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,A,N,0,0,0,0,0,Senior
UF210435,AMBANK MTN 547D 30.6.2023,201000004,AmBank RM7.0B Senior Notes,Commercial Bank,A,N,0,0,0,0,0,Senior
PN100008,UOBM 4.880% 27.03.2020,201000006,UOBM RM500M SUBORDINATED BONDS,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PN100031,HLBANK 4.850% 10.08.2020 (Series 1),201000031,HLBANK RM1.7B TIER 2 SUB NOTES,Commercial Bank,R,N,0,0,1,1,0,Tier 2 Capital
PN110005,HLBANK 4.350% 05.05.2021 (Series 2),201000031,HLBANK RM1.7B TIER 2 SUB NOTES,Commercial Bank,R,N,0,0,1,1,0,Tier 2 Capital
UI100098,ADCB MTN 1826D 02.9.2015,201000037,ADCB FINANCE RM3.5 BILLION MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UK100116,ADCB MTN 2557D 22.11.2017,201000037,ADCB FINANCE RM3.5 BILLION MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UI120021,ADCB MTN 1826D 03.5.2017,201000037,ADCB FINANCE RM3.5 BILLION MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
PK100032,AISL Senior Sukuk Musyarakah 4.300% 20.09.2017,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,R,N,0,0,0,0,0,Senior
PI140046,AISL Senior Sukuk Musyarakah 4.400% 05.11.2019,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,R,N,0,0,0,0,0,Senior
PG150003,AISL Senior Sukuk Musyarakah 4.250% 06.09.2017,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,R,N,0,0,0,0,0,Senior
PI150004,AISL Senior Sukuk Musyarakah 4.450% 06.03.2020,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,R,N,0,0,0,0,0,Senior
PF200006,AISL 3.550% 25.03.2022,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,R,N,0,0,0,0,0,Senior
PI200007,AISL 4.100% 27.03.2025,201000040,AmIslamic RM3.0B Senior Sukuk Musyarakah,Islamic Bank,A,N,0,0,0,0,0,Senior
PN100041,OCBC 4.200% 04.11.2020,201000050,OCBC RM500m REDEEMABLE SUB BONDS - 10 YRS,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PN100053,CIMBBANK 4.300% 23.12.2020 - Issue no 1,201000059,CIMBBANK RM5.0B SUBORDINATED DEBTS (RM) PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PS100054,CIMBBANK 4.800% 23.12.2025 - Issue No 2,201000059,CIMBBANK RM5.0B SUBORDINATED DEBTS (RM) PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PN110041,CIMBBANK 4.150% 06.08.2021 - Issue No 3,201000059,CIMBBANK RM5.0B SUBORDINATED DEBTS (RM) PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PS110042,CIMBBANK 4.700% 07.08.2026 - Issue No 4,201000059,CIMBBANK RM5.0B SUBORDINATED DEBTS (RM) PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PN120078,CIMBBANK 4.150% 30.11.2022 - Issue No 5,201000059,CIMBBANK RM5.0B SUBORDINATED DEBTS (RM) PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UI110006,SABAHDEV MTN 1826D 10.2.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UK110007,SABAHDEV MTN 2556D 09.2.2018,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UI110040,SABAHDEV MTN 1827D 31.5.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120044,SABAHDEV CP 29D 28.03.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120065,SABAHDEV CP 30D 27.04.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120095,SABAHDEV CP 28D 25.05.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120119,SABAHDEV CP 31D 15.06.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120135,SABAHDEV CP 31D 25.06.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120162,SABAHDEV CP 28D 13.07.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120164,SABAHDEV CP 30D 25.07.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120176,SABAHDEV CP 28D 27.07.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120208,SABAHDEV CP 30D 24.08.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120209,SABAHDEV CP 31D 27.08.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120210,SABAHDEV CP 30D 30.08.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120243,SABAHDEV CP 31D 24.09.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120248,SABAHDEV CP 31D 27.09.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120250,SABAHDEV CP 29D 28.09.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120280,SABAHDEV CP 28D 25.10.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120316,SABAHDEV CP 29D 23.11.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120332,SABAHDEV CP 29D 07.12.2012,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB120351,SABAHDEV CP 61D 23.01.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB120356,SABAHDEV CP 58D 25.01.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB120361,SABAHDEV CP 62D 07.02.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA120365,SABAHDEV CP 31D 14.01.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB130015,SABAHDEV CP 59D 14.03.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130022,SABAHDEV CP 30D 22.02.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130023,SABAHDEV CP 31D 25.02.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130034,SABAHDEV CP 28D 07.03.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130051,SABAHDEV CP 28D 22.03.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130052,SABAHDEV CP 28D 25.03.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB130076,SABAHDEV CP 61D 07.05.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130084,SABAHDEV CP 29D 12.04.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130089,SABAHDEV CP 31D 22.04.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130090,SABAHDEV CP 31D 25.04.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130097,SABAHDEV CP 30D 08.05.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130112,SABAHDEV CP 30D 16.05.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130120,SABAHDEV CP 30D 22.05.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130121,SABAHDEV CP 28D 23.05.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130133,SABAHDEV CP 30D 07.06.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130142,SABAHDEV CP 29D 14.06.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130149,SABAHDEV CP 30D 21.06.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130150,SABAHDEV CP 29D 21.06.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130160,SABAHDEV CP 28D 05.07.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130170,SABAHDEV CP 28D 12.07.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130180,SABAHDEV CP 29D 19.07.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130181,SABAHDEV CP 28D 19.07.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130188,SABAHDEV CP 30D 25.07.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130194,SABAHDEV CP 31D 05.08.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB130204,SABAHDEV CP 62D 12.09.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD130213,SABAHDEV CP 182D 17.01.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UE130071,SABAHDEV MTN 367D 21.7.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UE130074,SABAHDEV MTN 366D 06.8.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130263,SABAHDEV CP 29D 11.10.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130286,SABAHDEV CP 31D 11.11.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130306,SABAHDEV CP 31D 28.11.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130316,SABAHDEV CP 30D 11.12.2013,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130345,SABAHDEV CP 30D 10.01.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA130354,SABAHDEV CP 31D 16.01.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140003,SABAHDEV CP 31D 10.02.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140014,SABAHDEV CP 29D 14.02.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140015,SABAHDEV CP 31D 20.02.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140028,SABAHDEV CP 28D 10.03.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140034,SABAHDEV CP 28D 14.03.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140040,SABAHDEV CP 28D 20.03.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140063,SABAHDEV CP 31D 10.04.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140071,SABAHDEV CP 31D 14.04.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140078,SABAHDEV CP 29D 18.04.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140103,SABAHDEV CP 30D 14.05.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140109,SABAHDEV CP 28D 16.05.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140121,SABAHDEV CP 31D 02.06.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140128,SABAHDEV CP 30D 13.06.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140129,SABAHDEV CP 31D 16.06.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140135,SABAHDEV CP 30D 20.06.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140155,SABAHDEV CP 28D 11.07.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140156,SABAHDEV CP 30D 16.07.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140163,SABAHDEV CP 28D 18.07.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140183,SABAHDEV CP 31D 11.08.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140185,SABAHDEV CP 30D 15.08.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140191,SABAHDEV CP 31D 18.08.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UE140077,SABAHDEV MTN 366D 22.7.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140196,SABAHDEV CP 31D 21.08.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140210,SABAHDEV CP 31D 11.09.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140220,SABAHDEV CP 31D 15.09.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140221,SABAHDEV CP 31D 18.09.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UI140105,SABAHDEV MTN 1826D 19.8.2019,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UE140123,SABAHDEV MTN 368D 14.9.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140247,SABAHDEV CP 30D 15.10.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140252,SABAHDEV CP 29D 17.10.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140272,SABAHDEV CP 30D 14.11.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140273,SABAHDEV CP 31D 17.11.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140301,SABAHDEV CP 28D 12.12.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140303,SABAHDEV CP 30D 17.12.2014,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140326,SABAHDEV CP 31D 12.01.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA140330,SABAHDEV CP 30D 16.01.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150003,SABAHDEV CP 31D 12.02.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150011,SABAHDEV CP 31D 16.02.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150038,SABAHDEV CP 28D 12.03.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150041,SABAHDEV CP 28D 16.03.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150069,SABAHDEV CP 31D 16.04.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150098,SABAHDEV CP 29D 15.05.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150126,SABAHDEV CP 31D 15.06.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150153,SABAHDEV CP 30D 15.07.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150175,SABAHDEV CP 30D 14.08.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150201,SABAHDEV CP 31D 14.09.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150234,SABAHDEV CP 29D 13.10.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150262,SABAHDEV CP 31D 13.11.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150269,SABAHDEV CP 31D 20.11.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150287,SABAHDEV CP 28D 11.12.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150296,SABAHDEV CP 28D 18.12.2015,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150319,SABAHDEV CP 31D 11.01.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA150324,SABAHDEV CP 31D 18.01.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160006,SABAHDEV CP 60D 11.03.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160016,SABAHDEV CP 31D 18.02.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UI160017,SABAHDEV MTN 1827D 29.1.2021,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160035,SABAHDEV CP 29D 10.03.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160040,SABAHDEV CP 29D 18.03.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160066,SABAHDEV CP 32D 11.04.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160067,SABAHDEV CP 31D 11.04.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160074,SABAHDEV CP 31D 18.04.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160090,SABAHDEV CP 30D 11.05.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA160093,SABAHDEV CP 30D 18.05.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160111,SABAHDEV CP 61D 29.06.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160114,SABAHDEV CP 61D 11.07.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160120,SABAHDEV CP 61D 18.07.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD160129,SABAHDEV CP 179D 21.11.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UG160083,SABAHDEV MTN 1095D 11.7.2019,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160160,SABAHDEV CP 59D 15.09.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160169,SABAHDEV CP 62D 29.09.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RC160183,SABAHDEV CP 91D 11.11.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160211,SABAHDEV CP 61D 15.11.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160222,SABAHDEV CP 61D 29.11.2016,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160255,SABAHDEV CP 59D 13.01.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB160263,SABAHDEV CP 56D 13.01.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RC160261,SABAHDEV CP 92D 21.02.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RC160269,SABAHDEV CP 91D 28.02.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170010,SABAHDEV CP 32D 13.02.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170005,SABAHDEV CP 59D 13.03.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170034,SABAHDEV CP 59D 13.04.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170041,SABAHDEV CP 59D 21.04.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170045,SABAHDEV CP 59D 28.04.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170054,SABAHDEV CP 60D 12.05.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170079,SABAHDEV CP 60D 02.06.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RA170091,SABAHDEV CP 29D 12.05.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170098,SABAHDEV CP 61D 21.06.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
UI170069,SABAHDEV MTN 1826D 28.4.2022,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170103,SABAHDEV CP 61D 28.06.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170114,SABAHDEV CP 61D 12.07.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD170121,SABAHDEV CP 175D 10.11.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170130,SABAHDEV CP 61D 02.08.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD170153,SABAHDEV CP 177D 15.12.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170151,SABAHDEV CP 61D 21.08.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170156,SABAHDEV CP 61D 28.08.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD170166,SABAHDEV CP 175D 22.12.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RD170167,SABAHDEV CP 168D 15.12.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170177,SABAHDEV CP 62D 12.09.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
RB170194,SABAHDEV CP 60D 19.09.2017,201100004,SDB RM3.0B CP/MTN,Development Bank,R,N,0,0,0,0,0,Senior
